P03,P1,P5,PM1_env,P10,PM25_std,PM10_env,P25,P05,PM10_std,PM1_std,PM25_env,MQ2_VCs,Humidity,Temperature,Pressure,Timestamp,Sample_Conditioning,Indoor_Outdoor
1413,55,0,5,0,8,8,2,359,8,5,8,598,45,28.2,100909.862498,10/23/21 16:23:08,1,1
1359,41,0,6,0,8,8,2,344,8,6,8,599,45,27.9,100908.502945,10/23/21 16:23:09,1,1
1359,41,0,6,0,8,8,2,344,8,6,8,596,45,28.2,100907.023884,10/23/21 16:23:10,1,1
1323,45,0,5,0,7,7,3,334,7,5,7,599,44,27.9,100905.544824,10/23/21 16:23:11,1,1
1323,45,0,5,0,7,7,3,334,7,5,7,596,45,28.1,100903.8265,10/23/21 16:23:14,1,1
1392,43,0,7,0,9,9,2,363,9,7,9,598,46,27.8,100905.425257,10/23/21 16:23:16,1,1
1398,41,0,6,0,8,8,3,367,8,6,8,596,46,28.3,100904.065763,10/23/21 16:23:17,1,1
1398,41,0,6,0,8,8,3,367,8,6,8,596,46,27.9,100901.22718,10/23/21 16:23:18,1,1
1446,43,0,7,0,9,9,3,376,9,7,9,596,44,27.8,100899.986984,10/23/21 16:23:19,1,1
1446,43,0,7,0,9,9,3,376,9,7,9,597,46,27.9,100899.867607,10/23/21 16:23:21,1,1
1485,46,0,7,0,10,10,3,382,10,7,10,596,47,27.9,100905.783688,10/23/21 16:23:23,1,1
1491,44,0,7,0,10,10,3,384,10,7,10,597,47,28.2,100900.106272,10/23/21 16:23:25,1,1
1491,44,0,6,0,9,9,3,384,9,6,9,597,46,28,100898.627291,10/23/21 16:23:26,1,1
1467,42,0,6,0,9,9,3,384,9,6,9,597,46,27.9,100894.428816,10/23/21 16:23:28,1,1
1497,41,0,8,0,10,10,3,398,10,8,10,596,46,28,100903.064232,10/23/21 16:23:31,1,1
1572,39,0,7,0,9,9,3,410,9,7,9,598,46,28.2,100904.781399,10/23/21 16:23:34,1,1
1533,39,0,6,0,8,8,3,398,8,6,8,598,47,28.3,100893.188021,10/23/21 16:23:35,1,1
1533,39,0,6,0,8,8,3,398,8,6,8,598,46,28.2,100897.386696,10/23/21 16:23:36,1,1
1524,35,0,8,0,9,9,2,394,9,8,9,596,45,27.9,100897.505754,10/23/21 16:23:38,1,1
1524,35,0,8,0,9,9,2,394,9,8,9,596,47,28.2,100893.425806,10/23/21 16:23:42,1,1
1491,29,0,6,0,7,7,2,375,7,6,7,595,47,28.2,100899.222479,10/23/21 16:23:43,1,1
1491,29,0,6,0,7,7,2,375,7,6,7,596,47,28.1,100902.061423,10/23/21 16:23:44,1,1
1398,27,0,6,0,7,7,1,356,7,6,7,600,46,27.9,100897.862387,10/23/21 16:23:47,1,1
1335,25,0,5,0,7,7,1,343,7,5,7,596,47,28.1,100900.70136,10/23/21 16:23:48,1,1
1335,25,0,5,0,7,7,1,343,7,5,7,596,46,28,100897.862387,10/23/21 16:23:49,1,1
1335,25,0,5,0,7,7,1,345,7,5,7,587,46,28.2,100900.820108,10/23/21 16:23:51,1,1
1335,25,0,5,0,7,7,1,345,7,5,7,595,48,28,100896.73941,10/23/21 16:23:52,1,1
1296,23,0,6,0,7,7,1,335,7,6,7,596,45,27.9,100902.654614,10/23/21 16:23:53,1,1
1296,23,0,6,0,7,7,1,335,7,6,7,596,48,28.1,100901.294201,10/23/21 16:23:55,1,1
1284,30,0,5,0,6,6,1,321,6,5,6,596,47,27.9,100901.175812,10/23/21 16:23:57,1,1
1254,30,0,6,0,7,7,1,319,7,6,7,594,47,28.1,100899.815419,10/23/21 16:23:58,1,1
1254,30,0,6,0,7,7,1,319,7,6,7,594,47,28.1,100905.612217,10/23/21 16:24:00,1,1
1299,34,0,6,0,8,8,1,331,8,6,8,595,47,28.1,100905.730546,10/23/21 16:24:03,1,1
1320,42,0,5,0,7,7,1,339,7,5,7,595,48,28.2,100910.166893,10/23/21 16:24:05,1,1
1338,46,0,5,0,7,7,1,347,7,5,7,594,47,27.8,100909.930265,10/23/21 16:24:07,1,1
1314,48,0,5,0,7,7,0,341,7,5,7,596,48,28,100905.730546,10/23/21 16:24:09,1,1
1314,48,0,5,0,7,7,0,341,7,5,7,595,47,28,100902.772982,10/23/21 16:24:10,1,1
1344,52,0,6,0,8,8,0,345,8,6,8,595,44,27.9,100904.251764,10/23/21 16:24:11,1,1
1344,52,0,6,0,8,8,0,345,8,6,8,595,46,27.9,100904.488191,10/23/21 16:24:13,1,1
1362,56,0,5,0,7,7,0,348,7,5,7,593,47,27.9,100901.530707,10/23/21 16:24:15,1,1
1311,54,0,6,0,8,8,0,330,8,6,8,595,47,28.1,100905.966933,10/23/21 16:24:17,1,1
1311,54,0,6,0,8,8,0,330,8,6,8,598,46,28,100901.530707,10/23/21 16:24:18,1,1
1356,58,0,7,0,8,8,0,345,8,7,8,595,46,28,100900.051966,10/23/21 16:24:19,1,1
1356,58,0,7,0,8,8,0,345,8,7,8,594,47,28.1,100903.127547,10/23/21 16:24:21,1,1
1377,54,0,7,0,8,8,0,361,8,7,8,594,47,28,100905.966933,10/23/21 16:24:23,1,1
1290,54,0,7,0,8,8,0,344,8,7,8,595,47,28.2,100903.245556,10/23/21 16:24:24,1,1
1290,54,0,7,0,8,8,0,344,8,7,8,595,46,28.1,100900.40611,10/23/21 16:24:26,1,1
1284,50,0,6,0,8,8,0,334,8,6,8,595,45,28.2,100909.160366,10/23/21 16:24:27,1,1
1284,50,0,6,0,8,8,0,334,8,6,8,595,44,27.9,100904.959965,10/23/21 16:24:30,1,1
1308,42,0,6,0,8,8,0,336,8,6,8,595,47,28.1,100907.681663,10/23/21 16:24:31,1,1
1245,44,0,6,0,7,7,0,318,7,6,7,595,46,28,100913.596475,10/23/21 16:24:32,1,1
1245,44,0,6,0,7,7,0,318,7,6,7,594,46,27.9,100902.00264,10/23/21 16:24:34,1,1
1224,40,0,6,0,7,7,0,316,7,6,7,596,45,28.1,100907.91729,10/23/21 16:24:35,1,1
1224,40,0,6,0,7,7,0,316,7,6,7,595,47,28,100912.117772,10/23/21 16:24:36,1,1
1230,36,0,6,0,7,7,1,318,7,6,7,595,44,27.9,100903.481302,10/23/21 16:24:38,1,1
1230,36,0,6,0,7,7,1,318,7,6,7,593,48,28.3,100908.152557,10/23/21 16:24:39,1,1
1224,36,0,6,0,7,7,1,324,7,6,7,593,46,28.2,100905.195311,10/23/21 16:24:40,1,1
1224,36,0,6,0,7,7,1,324,7,6,7,594,48,28,100906.556326,10/23/21 16:24:42,1,1
1245,36,0,6,0,8,8,1,330,8,6,8,593,46,28,100905.195311,10/23/21 16:24:43,1,1
1245,36,0,6,0,8,8,1,330,8,6,8,593,48,28,100897.8022,10/23/21 16:24:44,1,1
1224,42,0,6,0,8,8,1,323,8,6,8,593,46,28,100900.759444,10/23/21 16:24:45,1,1
1224,42,0,6,0,8,8,1,323,8,6,8,592,48,28.2,100907.91729,10/23/21 16:24:47,1,1
1209,46,0,6,0,8,8,1,317,8,6,8,591,47,27.8,100894.844957,10/23/21 16:24:49,1,1
1239,43,0,6,0,8,8,1,322,8,6,8,592,47,28,100902.473132,10/23/21 16:24:51,1,1
1239,43,0,6,0,8,8,1,322,8,6,8,593,46,28,100902.707838,10/23/21 16:24:52,1,1
1212,43,0,6,0,7,7,1,318,7,6,7,592,45,27.9,100906.908881,10/23/21 16:24:53,1,1
1212,43,0,6,0,7,7,1,318,7,6,7,595,47,28.1,100902.59053,10/23/21 16:24:55,1,1
1155,47,0,5,0,6,6,2,304,6,5,6,593,46,28.1,100899.985177,10/23/21 16:24:58,1,1
1137,41,0,5,0,7,7,2,304,7,5,7,591,46,27.7,100902.825055,10/23/21 16:25:00,1,1
1131,41,0,6,0,7,7,3,308,7,6,7,593,44,28.1,100899.985177,10/23/21 16:25:01,1,1
1131,41,0,6,0,7,7,3,308,7,6,7,592,44,27.9,100904.186381,10/23/21 16:25:04,1,1
1188,39,0,6,0,7,7,2,304,7,6,7,592,47,28.1,100899.86801,10/23/21 16:25:05,1,1
1344,47,0,7,0,8,9,3,343,9,7,8,595,45,27.9,100897.028172,10/23/21 16:25:06,1,1
1344,47,0,7,0,8,9,3,343,9,7,8,593,46,27.6,100898.506675,10/23/21 16:25:08,1,1
1299,57,0,6,0,8,9,3,335,9,6,8,591,44,27.9,100897.028172,10/23/21 16:25:09,1,1
1299,57,0,6,0,8,9,3,335,9,6,8,591,47,27.9,100901.46368,10/23/21 16:25:10,1,1
1287,47,0,6,0,8,8,3,317,8,6,8,592,44,27.8,100901.46368,10/23/21 16:25:11,1,1
1287,47,0,6,0,8,8,3,317,8,6,8,592,45,28.3,100904.65463,10/23/21 16:25:14,1,1
1263,41,0,6,0,7,8,3,307,8,6,7,592,46,28.2,100904.65463,10/23/21 16:25:15,1,1
1257,42,0,6,0,7,8,3,305,8,6,7,594,46,28.1,100898.740778,10/23/21 16:25:17,1,1
1257,42,0,6,0,7,8,3,305,8,6,7,590,48,28.3,100910.451638,10/23/21 16:25:18,1,1
1245,42,0,6,0,7,8,3,305,8,6,7,593,45,28,100898.623771,10/23/21 16:25:19,1,1
1245,42,0,6,0,7,8,3,305,8,6,7,591,47,28.1,100900.219241,10/23/21 16:25:21,1,1
1245,36,0,6,0,7,8,2,309,8,6,7,593,45,28.2,100903.176167,10/23/21 16:25:22,1,1
1245,36,0,6,0,7,8,2,309,8,6,7,592,46,27.9,100912.04695,10/23/21 16:25:23,1,1
1263,38,0,6,0,7,8,2,309,8,6,7,591,44,27.9,100900.452944,10/23/21 16:25:24,1,1
1263,38,0,6,0,7,8,2,309,8,6,7,591,47,28.3,100901.931367,10/23/21 16:25:26,1,1
1263,35,0,5,0,7,7,1,297,7,5,7,593,44,27.7,100901.814581,10/23/21 16:25:27,1,1
1263,35,0,5,0,7,7,1,297,7,5,7,590,46,27.9,100906.249911,10/23/21 16:25:29,1,1
1233,41,0,6,0,7,8,1,312,8,6,7,591,45,28.1,100907.845062,10/23/21 16:25:30,1,1
1233,41,0,6,0,7,8,1,312,8,6,7,597,47,28.1,100909.090021,10/23/21 16:25:31,1,1
1077,29,0,5,0,6,6,0,269,6,5,6,591,44,27.9,100897.496098,10/23/21 16:25:32,1,1
1077,29,0,5,0,6,6,0,269,6,5,6,592,47,28,100900.219241,10/23/21 16:25:34,1,1
1128,23,0,5,0,6,6,1,281,6,5,6,591,45,28.4,100898.740778,10/23/21 16:25:35,1,1
1128,23,0,5,0,6,6,1,281,6,5,6,592,47,28.4,100904.888214,10/23/21 16:25:36,1,1
1143,27,0,5,0,7,7,1,299,7,5,7,591,45,28.1,100901.931367,10/23/21 16:25:37,1,1
1143,27,0,5,0,7,7,1,299,7,5,7,591,45,28.2,100897.612854,10/23/21 16:25:40,1,1
1176,27,0,5,0,7,7,1,311,7,5,7,591,47,28.1,100897.496098,10/23/21 16:25:42,1,1
1206,33,0,6,0,7,7,1,321,7,6,7,590,46,28.2,100905.00487,10/23/21 16:25:43,1,1
1206,33,0,6,0,7,7,1,321,7,6,7,590,46,27.9,100900.686286,10/23/21 16:25:44,1,1
1218,30,0,6,0,7,7,1,319,7,6,7,591,45,28.1,100893.294372,10/23/21 16:25:45,1,1
1218,30,0,6,0,7,7,1,319,7,6,7,591,45,28.1,100897.72952,10/23/21 16:25:48,1,1
1245,34,0,6,0,7,7,1,321,7,6,7,590,47,28.1,100893.411008,10/23/21 16:25:49,1,1
1275,34,0,6,0,7,7,1,331,7,6,7,591,48,28.1,100899.324459,10/23/21 16:25:52,1,1
1302,37,0,6,0,8,8,1,335,8,6,8,590,46,27.9,100892.04921,10/23/21 16:25:53,1,1
1302,37,0,6,0,8,8,1,335,8,6,8,590,46,28.3,100893.527553,10/23/21 16:25:55,1,1
1284,31,0,5,0,6,6,1,330,6,5,6,591,45,27.7,100900.802822,10/23/21 16:25:56,1,1
1284,31,0,5,0,6,6,1,330,6,5,6,592,45,28.5,100897.962581,10/23/21 16:25:59,1,1
1314,35,0,6,0,7,7,0,330,7,6,7,590,46,27.9,100900.919267,10/23/21 16:26:01,1,1
1314,35,0,5,0,6,6,0,330,6,5,6,589,44,27.9,100893.99283,10/23/21 16:26:39,1,1
1275,30,0,5,0,6,6,2,312,6,5,6,590,44,27.9,100891.152438,10/23/21 16:26:41,1,1
1218,30,0,5,0,6,6,2,302,6,5,6,579,47,28.3,100894.224927,10/23/21 16:26:42,1,1
1218,30,0,5,0,6,6,2,302,6,5,6,590,50,28.1,100899.905883,10/23/21 16:26:43,1,1
1179,21,0,5,0,6,6,2,292,6,5,6,588,46,28.3,100895.70315,10/23/21 16:26:45,1,1
1179,21,0,5,0,6,6,2,292,6,5,6,588,48,28.3,100897.181373,10/23/21 16:26:47,1,1
1173,26,0,6,0,7,7,2,298,7,6,7,588,45,27.7,100897.181373,10/23/21 16:26:48,1,1
1173,26,0,6,0,7,7,2,298,7,6,7,589,52,28.1,100897.413029,10/23/21 16:26:51,1,1
1209,33,0,6,0,8,8,3,325,8,6,8,587,47,28.1,100901.616044,10/23/21 16:26:53,1,1
1209,33,0,6,0,8,8,3,325,8,6,8,584,46,28,100892.978479,10/23/21 16:26:55,1,1
1167,33,0,6,0,7,7,2,311,7,6,7,588,44,27.8,100892.978479,10/23/21 16:26:56,1,1
1167,33,0,6,0,7,7,2,311,7,6,7,588,47,27.8,100890.137905,10/23/21 16:26:57,1,1
1218,35,0,6,0,8,8,2,323,8,6,8,588,47,28.1,100897.413029,10/23/21 16:26:58,1,1
1218,35,0,6,0,8,8,2,323,8,6,8,587,45,27.9,100897.413029,10/23/21 16:27:01,1,1
1161,31,0,6,0,7,7,2,308,7,6,7,590,47,27.9,100898.659597,10/23/21 16:27:02,1,1
1110,29,0,5,0,7,7,1,298,7,5,7,589,47,28,100894.456662,10/23/21 16:27:04,1,1
1110,29,0,5,0,7,7,1,298,7,5,7,589,47,27.6,100894.456662,10/23/21 16:27:05,1,1
1110,29,0,5,0,7,7,2,289,7,5,7,588,46,28.2,100894.456662,10/23/21 16:27:06,1,1
1110,29,0,5,0,7,7,2,289,7,5,7,587,48,28.3,100891.731749,10/23/21 16:27:08,1,1
1161,33,0,6,0,7,7,2,305,7,6,7,601,46,28,100893.094231,10/23/21 16:27:09,0,0
1161,33,0,6,0,7,7,2,305,7,6,7,596,47,28.3,100900.253654,10/23/21 16:27:10,0,0
1182,38,0,6,0,7,7,2,313,7,6,7,593,44,27.8,100894.456662,10/23/21 16:27:11,0,0
1182,38,0,6,0,7,7,2,313,7,6,7,588,47,28.1,100897.413029,10/23/21 16:27:13,0,0
1119,34,0,4,0,6,6,2,292,6,4,6,587,45,28.4,100893.209892,10/23/21 16:27:14,0,0
1119,34,0,4,0,6,6,2,292,6,4,6,583,43,27.9,100889.674195,10/23/21 16:27:17,0,0
1053,31,0,5,0,6,6,1,279,6,5,6,583,46,28.3,100893.760372,10/23/21 16:27:18,0,0
984,31,0,3,0,5,5,1,262,5,3,5,587,43,27.6,100896.484238,10/23/21 16:27:19,0,0
984,31,0,3,0,5,5,1,262,5,3,5,580,46,28.3,100897.496098,10/23/21 16:27:21,0,0
990,31,0,4,0,5,5,1,268,5,4,5,583,43,27.7,100897.262316,10/23/21 16:27:22,0,0
990,31,0,5,0,6,6,1,268,6,5,6,583,44,27.9,100898.27221,10/23/21 16:27:27,0,0
945,28,0,4,0,5,5,1,243,5,4,5,584,44,27.7,100892.358043,10/23/21 16:27:28,0,0
927,28,0,4,0,5,5,1,240,5,4,5,571,44,27.8,100899.750753,10/23/21 16:27:31,0,0
897,26,0,4,0,5,5,0,236,5,4,5,585,43,28.2,100902.120398,10/23/21 16:27:33,0,0
813,22,0,3,0,4,4,0,211,4,3,4,587,43,28.3,100893.366336,10/23/21 16:27:36,0,0
705,17,0,2,0,2,2,0,180,2,2,2,585,43,28.2,100898.80945,10/23/21 16:27:37,0,0
705,17,0,2,0,2,2,0,180,2,2,2,587,42,27.9,100894.255219,10/23/21 16:27:39,0,0
717,16,0,3,0,3,3,0,182,3,3,3,587,42,28,100895.852048,10/23/21 16:27:40,0,0
717,16,0,3,0,3,3,0,182,3,3,3,587,45,28,100891.415946,10/23/21 16:27:41,0,0
798,17,0,3,0,4,4,0,193,4,3,4,589,45,28,100900.051966,10/23/21 16:27:44,0,0
816,12,0,3,0,4,4,0,193,4,3,4,589,36,28.1,100896.620872,10/23/21 16:27:48,0,0
774,10,0,3,0,3,3,0,181,3,3,3,588,39,28.5,100896.383526,10/23/21 16:27:50,0,0
774,10,0,3,0,3,3,0,181,3,3,3,593,41,28.2,100898.865636,10/23/21 16:27:51,0,0
744,14,0,3,0,4,4,0,188,4,3,4,591,39,28.2,100898.269101,10/23/21 16:27:52,0,0
744,14,0,3,0,4,4,0,188,4,3,4,594,41,27.7,100891.112988,10/23/21 16:27:54,0,0
750,16,0,2,0,3,3,0,191,3,2,3,592,41,27.9,100899.986984,10/23/21 16:27:56,0,0
735,16,0,2,0,3,3,0,191,3,2,3,596,41,28.4,100898.388587,10/23/21 16:27:57,0,0
735,16,0,3,0,4,4,0,191,4,3,4,595,40,28,100900.748494,10/23/21 16:27:59,0,0
552,15,0,3,0,3,3,1,149,3,3,3,563,40,28.1,100970.672761,10/23/21 17:36:40,0,0
552,15,0,3,0,3,3,1,149,3,3,3,557,35,27.6,100974.895043,10/23/21 17:36:41,0,0
513,13,0,1,0,2,2,1,138,2,1,2,555,37,27.4,100968.993614,10/23/21 17:36:42,0,0
513,13,0,1,0,2,2,1,138,2,1,2,551,38,27.6,100971.433337,10/23/21 17:36:45,0,0
672,18,0,3,0,4,4,0,185,4,3,4,612,37,27.7,101003.183763,10/23/21 17:46:21,0,0
672,18,0,3,0,4,4,0,185,4,3,4,620,39,27.1,101008.379298,10/23/21 17:46:22,0,0
687,16,0,3,0,4,4,0,189,4,3,4,627,38,27.4,101007.170308,10/23/21 17:46:24,0,0
687,16,0,2,0,3,3,0,189,3,2,3,624,39,27.7,101005.804488,10/23/21 17:46:25,0,0
660,15,0,2,0,2,2,0,180,2,2,2,625,38,27.2,101009.211058,10/23/21 17:46:26,0,0
660,15,0,2,0,2,2,0,180,2,2,2,626,38,27.7,101006.77994,10/23/21 17:46:29,0,0
699,15,0,2,0,3,3,0,192,3,2,3,630,38,27.8,101003.044243,10/23/21 17:46:30,0,0
654,15,0,2,0,3,3,0,184,3,2,3,628,36,27.6,101009.700655,10/23/21 17:46:31,0,0
654,15,0,2,0,3,3,0,184,3,2,3,627,38,27.6,101008.158511,10/23/21 17:46:33,0,0
624,17,0,3,0,3,3,0,176,3,3,3,628,37,27.6,101011.203161,10/23/21 17:46:34,0,0
624,17,0,3,0,3,3,0,176,3,3,3,627,36,27.4,101009.50333,10/23/21 17:46:37,0,0
645,19,0,2,0,3,3,1,184,3,2,3,630,37,27.7,101003.764454,10/23/21 17:46:38,0,0
645,16,0,3,0,4,4,1,180,4,3,4,629,37,27.8,101008.913349,10/23/21 17:46:40,0,0
678,14,0,2,0,3,3,1,185,3,2,3,627,36,27.6,101014.059486,10/23/21 17:46:42,0,0
678,14,0,2,0,3,3,1,185,3,2,3,626,35,27.8,101005.987986,10/23/21 17:46:43,0,0
633,11,0,2,0,2,2,1,174,2,2,2,627,36,27.6,101006.816076,10/23/21 17:46:46,0,0
588,11,0,2,0,3,3,1,157,3,2,3,625,35,27.4,101007.641034,10/23/21 17:46:47,0,0
588,11,0,2,0,3,3,1,157,3,2,3,626,36,27.4,101008.462858,10/23/21 17:46:49,0,0
594,13,0,2,0,3,3,1,161,3,2,3,626,38,27.6,101012.384037,10/23/21 17:46:51,0,0
600,18,0,1,0,2,2,1,165,2,1,2,624,37,28.0,101011.172846,10/23/21 17:46:52,0,0
600,18,0,1,0,2,2,1,165,2,1,2,625,35,27.7,101010.368242,10/23/21 17:46:54,0,0
591,17,0,2,0,3,3,1,161,3,2,3,624,36,27.6,101006.593983,10/23/21 17:46:59,0,0
681,16,0,3,0,4,4,0,181,4,3,4,620,28,27.3,101000.321556,10/23/21 17:47:41,0,0
705,12,0,2,0,3,3,1,187,3,2,3,619,34,27.9,100997.485683,10/23/21 17:47:43,0,0
705,12,0,2,0,3,3,1,187,3,2,3,620,33,27.4,100999.342635,10/23/21 17:47:44,0,0
738,14,0,4,0,5,5,1,204,5,4,5,619,32,27.4,101002.303958,10/23/21 17:47:45,0,0
738,14,0,4,0,5,5,1,204,5,4,5,618,34,27.4,101010.937516,10/23/21 17:47:47,0,0
714,15,0,3,0,4,4,1,196,4,3,4,618,36,27.7,101001.073633,10/23/21 17:47:49,0,0
690,12,0,3,0,4,4,1,189,4,3,4,619,33,27.4,100998.362451,10/23/21 17:47:50,0,0
690,12,0,3,0,4,4,1,189,4,3,4,618,32,27.9,101008.476744,10/23/21 17:47:52,0,0
675,14,0,3,0,4,4,1,185,4,3,4,618,31,27.8,100998.362451,10/23/21 17:47:53,0,0
675,14,0,3,0,4,4,1,185,4,3,4,617,34,27.3,101006.996122,10/23/21 17:47:55,0,0
663,17,0,3,0,4,4,1,181,4,3,4,618,31,27.7,101002.804197,10/23/21 17:47:56,0,0
663,17,0,3,0,4,4,1,181,4,3,4,617,31,27.4,101010.4565,10/23/21 17:47:58,0,0
669,17,0,3,0,4,4,1,177,4,3,4,616,33,27.4,101006.264022,10/23/21 17:48:00,0,0
711,15,0,3,0,4,4,1,175,4,3,4,617,33,27.6,101007.993282,10/23/21 17:48:02,0,0
738,20,0,3,0,4,4,1,177,4,3,4,617,34,28.2,101011.326559,10/23/21 17:48:05,0,0
738,18,0,3,0,4,4,1,173,4,3,4,618,33,27.7,101006.885345,10/23/21 17:48:06,0,0
738,18,0,3,0,4,4,1,173,4,3,4,617,31,27.6,101005.404941,10/23/21 17:48:08,0,0
732,17,0,3,0,3,3,0,169,3,3,3,618,31,27.9,101005.776727,10/23/21 17:48:09,0,0
732,17,0,3,0,3,3,0,169,3,3,3,614,33,27.7,101007.257072,10/23/21 17:48:10,0,0
723,17,0,3,0,3,3,0,162,3,3,3,614,31,27.9,101005.900478,10/23/21 17:48:11,0,0
723,17,0,3,0,3,3,0,162,3,3,3,617,33,27.9,101006.271195,10/23/21 17:48:13,0,0
747,21,0,3,0,4,4,0,172,4,3,4,616,32,28.1,101010.835327,10/23/21 17:48:14,0,0
747,21,0,3,0,4,4,0,172,4,3,4,615,31,27.7,101008.98475,10/23/21 17:48:17,0,0
708,24,0,3,0,3,3,0,164,3,3,3,615,33,27.8,101011.574347,10/23/21 17:48:18,0,0
711,26,0,3,0,4,4,0,168,4,3,4,620,32,27.9,101000.596994,10/23/21 17:48:19,0,0
711,26,0,3,0,4,4,0,168,4,3,4,616,33,27.9,101016.509713,10/23/21 17:48:21,0,0
681,24,0,3,0,3,3,0,163,3,3,3,614,32,27.9,101004.79093,10/23/21 17:48:22,0,0
681,24,0,3,0,3,3,0,163,3,3,3,614,33,27.7,101007.874835,10/23/21 17:48:23,0,0
648,24,0,3,0,3,3,0,156,3,3,3,615,31,27.8,101009.601524,10/23/21 17:48:24,0,0
648,24,0,3,0,3,3,0,156,3,3,3,622,31,27.9,101006.641111,10/23/21 17:48:27,0,0
579,26,0,2,0,3,3,0,150,3,2,3,617,33,27.8,101011.204798,10/23/21 17:48:28,0,0
534,22,0,2,0,3,3,0,142,3,2,3,613,33,27.6,101001.21258,10/23/21 17:48:31,0,0
510,24,0,2,0,3,3,1,138,3,2,3,615,32,27.4,101008.735963,10/23/21 17:48:32,0,0
510,24,0,2,0,3,3,1,138,3,2,3,614,32,27.4,101007.378537,10/23/21 17:48:34,0,0
510,25,0,2,0,3,3,1,140,3,2,3,614,31,27.9,101011.818799,10/23/21 17:48:35,0,0
510,25,0,2,0,3,3,1,140,3,2,3,615,32,27.8,101004.785992,10/23/21 17:48:36,0,0
510,25,0,2,0,3,3,1,144,3,2,3,614,33,27.2,101009.226074,10/23/21 17:48:39,0,0
498,21,0,2,0,3,3,1,138,3,2,3,614,32,27.7,101004.908356,10/23/21 17:48:40,0,0
498,21,0,2,0,3,3,1,138,3,2,3,614,31,27.5,101010.828387,10/23/21 17:48:41,0,0
480,21,0,1,0,2,2,1,136,2,1,2,621,31,27.4,101009.470594,10/23/21 17:48:43,0,0
480,21,0,1,0,2,2,1,136,2,1,2,613,33,27.7,101005.274914,10/23/21 17:48:44,0,0
429,17,0,1,0,2,2,1,118,2,1,2,613,31,27.9,101009.958564,10/23/21 17:48:45,0,0
429,17,0,1,0,2,2,1,118,2,1,2,617,32,27.6,101001.201004,10/23/21 17:48:47,0,0
414,17,0,1,0,2,2,1,114,2,1,2,612,33,27.8,101013.404764,10/23/21 17:48:49,0,0
453,20,0,2,0,3,3,1,125,3,2,3,614,32,27.5,101016.12149,10/23/21 17:48:50,0,0
453,20,0,2,0,3,3,1,125,3,2,3,614,32,27.8,101005.396921,10/23/21 17:48:52,0,0
516,24,0,2,0,3,3,1,144,3,2,3,613,31,27.7,101017.358109,10/23/21 17:48:53,0,0
516,24,0,2,0,3,3,1,144,3,2,3,613,33,27.5,101005.762407,10/23/21 17:48:55,0,0
555,24,0,3,0,3,3,1,156,3,3,3,614,33,27.7,101011.438473,10/23/21 17:48:57,0,0
588,26,0,3,0,4,4,1,164,4,3,4,613,33,27.7,101013.910559,10/23/21 17:48:58,0,0
588,26,0,3,0,4,4,1,164,4,3,4,613,32,27.6,101006.266019,10/23/21 17:49:00,0,0
588,26,0,3,0,3,3,1,160,3,3,3,614,32,27.7,101012.18613,10/23/21 17:49:01,0,0
588,26,0,3,0,3,3,1,160,3,3,3,612,34,27.9,101006.754862,10/23/21 17:49:02,0,0
582,24,0,3,0,3,3,1,152,3,3,3,616,32,28.0,101009.592721,10/23/21 17:49:03,0,0
582,24,0,3,0,3,3,1,152,3,3,3,614,34,27.7,101013.161751,10/23/21 17:49:05,0,0
582,24,0,3,0,3,3,1,152,3,3,3,613,33,27.4,101009.20805,10/23/21 17:49:07,0,0
606,24,0,3,0,3,3,1,158,3,3,3,613,33,27.5,101006.612081,10/23/21 17:49:09,0,0
606,24,0,3,0,3,3,1,158,3,3,3,613,32,27.8,101008.575293,10/23/21 17:49:10,0,0
687,23,0,3,0,4,4,1,174,4,3,4,614,31,27.9,101009.692525,10/23/21 17:49:11,0,0
687,23,0,3,0,4,4,1,174,4,3,4,616,33,27.9,101006.248472,10/23/21 17:49:13,0,0
681,23,0,3,0,4,4,1,172,4,3,4,618,31,27.8,101012.674655,10/23/21 17:49:14,0,0
681,23,0,3,0,4,4,1,172,4,3,4,613,34,27.2,101009.592721,10/23/21 17:49:15,0,0
657,23,0,3,0,4,4,1,165,4,3,4,615,34,27.9,100999.842936,10/23/21 17:49:18,0,0
633,17,0,3,0,3,3,1,156,3,3,3,614,33,27.4,101013.404764,10/23/21 17:49:20,0,0
624,17,0,3,0,3,3,1,152,3,3,3,618,34,27.7,101009.20805,10/23/21 17:49:22,0,0
624,17,0,3,0,3,3,1,152,3,3,3,614,32,27.4,101004.889995,10/23/21 17:49:24,0,0
609,13,0,2,0,3,3,0,148,3,2,3,614,33,27.7,101008.722144,10/23/21 17:49:26,0,0
648,13,0,3,0,3,3,0,163,3,3,3,616,32,27.8,101011.803453,10/23/21 17:49:27,0,0
648,13,0,3,0,3,3,0,163,3,3,3,614,33,27.8,101008.091811,10/23/21 17:49:28,0,0
681,19,0,3,0,4,4,0,174,4,3,4,614,31,27.6,101006.612081,10/23/21 17:49:30,0,0
681,19,0,3,0,4,4,0,174,4,3,4,615,33,27.9,101016.606999,10/23/21 17:49:31,0,0
726,21,0,4,0,4,4,0,191,4,4,4,613,33,27.7,101006.733106,10/23/21 17:49:33,0,0
714,18,0,3,0,4,4,0,191,4,3,4,615,31,27.5,101014.614463,10/23/21 17:49:36,0,0
